,date,close,open,low,high,3m_iv,short_interest_rate
3980,2021-11-29,464.6,464.07,461.73,466.56,15.5538,
3981,2021-11-30,455.56,462.0,455.3,464.03,15.744,1.97
3982,2021-12-01,450.5,461.64,450.29,464.67,16.0014,
3983,2021-12-02,457.4,450.73,450.31,459.07,16.2143,
3984,2021-12-03,453.42,459.17,448.92,460.3,16.4864,
3985,2021-12-06,458.79,456.13,453.56,460.79,16.6766,
3986,2021-12-07,468.28,464.41,458.6546,468.88,16.783,
3987,2021-12-08,469.52,468.7,466.83,470.0,16.8553,
3988,2021-12-09,466.35,468.15,466.14,469.6291,16.9238,
3989,2021-12-10,470.74,469.23,466.51,470.9,16.9678,
3990,2021-12-13,466.57,470.19,466.27,470.56,17.0583,
3991,2021-12-14,463.36,463.09,460.25,465.74,17.1799,
3992,2021-12-15,470.6,463.42,460.74,470.86,17.2523,1.518
3993,2021-12-16,466.45,472.57,464.8,472.87,17.3638,
3994,2021-12-17,459.87,461.55,458.06,464.74,17.5347,
3995,2021-12-20,454.98,454.48,451.14,455.4,17.7332,
3996,2021-12-21,463.06,458.61,456.31,463.21,17.8475,
3997,2021-12-22,467.69,462.79,462.58,467.81,17.9129,
3998,2021-12-23,470.6,468.75,468.64,472.19,17.938,
3999,2021-12-27,477.26,472.06,472.01,477.31,17.9474,
4000,2021-12-28,476.87,477.72,476.06,478.81,17.9848,
4001,2021-12-29,477.48,476.98,475.92,478.56,17.9909,
4002,2021-12-30,476.16,477.93,475.67,479.0,18.0087,
4003,2021-12-31,474.96,475.64,474.67,476.86,18.016,1.762
4004,2022-01-03,477.71,476.3,473.85,477.85,18.0017,
4005,2022-01-04,477.55,479.22,475.58,479.98,17.9859,
4006,2022-01-05,468.38,477.16,468.2801,477.98,18.0118,
4007,2022-01-06,467.94,467.89,465.43,470.82,18.055,
4008,2022-01-07,466.09,467.95,464.65,469.2,18.0864,
4009,2022-01-10,465.51,462.7,456.5973,465.74,17.9352,
4010,2022-01-11,469.75,465.23,462.05,469.85,17.8737,
4011,2022-01-12,471.02,471.59,468.94,473.2,17.7082,
4012,2022-01-13,464.53,472.19,463.44,472.88,17.5526,
4013,2022-01-14,464.72,461.19,459.9,465.09,17.4365,1.509
4014,2022-01-18,456.49,459.74,455.31,459.96,17.3386,
4015,2022-01-19,451.75,458.13,451.46,459.6124,17.3232,
4016,2022-01-20,446.75,453.75,444.5,458.74,17.4304,
4017,2022-01-21,437.98,445.56,437.95,448.06,17.6293,
4018,2022-01-24,439.84,432.03,420.76,440.38,17.8155,
4019,2022-01-25,434.47,433.06,427.15,439.72,18.0704,
4020,2022-01-26,433.38,440.72,428.86,444.04,18.2891,
4021,2022-01-27,431.24,438.26,429.45,441.59,18.4655,
4022,2022-01-28,441.95,432.68,427.82,442.0,18.6207,
4023,2022-01-31,449.91,441.24,439.81,450.28,18.6843,0.888
4024,2022-02-01,452.95,450.68,446.9384,453.63,18.6693,
4025,2022-02-02,457.35,455.5,453.05,458.12,18.6162,
4026,2022-02-03,446.6,450.95,445.71,452.97,18.7076,
4027,2022-02-04,448.7,446.35,443.83,452.78,18.7968,
4028,2022-02-07,447.26,449.51,445.85,450.99,18.9048,
4029,2022-02-08,450.94,446.73,445.22,451.92,19.0135,
4030,2022-02-09,457.54,455.22,455.005,457.88,19.0794,
4031,2022-02-10,449.32,451.34,447.2,457.71,19.2466,
4032,2022-02-11,440.46,449.41,438.94,451.605,19.482,
4033,2022-02-14,439.02,439.92,435.34,441.6,19.7124,
4034,2022-02-15,446.1,443.73,443.18,446.28,19.9041,1.316
4035,2022-02-16,446.6,443.93,441.94,448.055,20.0501,
4036,2022-02-17,437.06,443.22,436.42,446.5652,20.2264,
4037,2022-02-18,434.23,437.33,431.82,438.66,20.3912,
4038,2022-02-22,429.57,431.89,425.86,435.5,20.6058,
4039,2022-02-23,421.95,432.66,421.35,433.26,20.8642,
4040,2022-02-24,428.3,411.02,410.64,428.76,21.1128,
4041,2022-02-25,437.75,429.61,427.86,437.84,21.3178,
4042,2022-02-28,436.63,432.03,430.7,438.2,21.4907,1.26
4043,2022-03-01,429.98,435.04,427.11,437.17,21.7739,
4044,2022-03-02,437.89,432.37,431.57,439.72,21.9074,
4045,2022-03-03,435.71,440.47,433.8,441.11,22.0381,
4046,2022-03-04,432.17,431.75,427.88,433.37,22.1793,
4047,2022-03-07,419.43,431.55,419.36,432.3018,22.3393,
4048,2022-03-08,416.25,419.62,415.12,427.21,22.483,
4049,2022-03-09,427.41,425.14,422.82,429.51,22.5324,
4050,2022-03-10,425.48,422.52,420.44,426.43,22.5469,
4051,2022-03-11,420.07,428.12,419.53,428.77,22.6004,
4052,2022-03-14,417.0,420.89,415.79,424.55,22.7467,
4053,2022-03-15,426.17,419.77,418.42,426.84,22.926,1.387
4054,2022-03-16,435.62,429.89,424.8,435.68,23.0295,
4055,2022-03-17,441.07,433.59,433.19,441.07,23.1096,
4056,2022-03-18,444.52,438.0,437.22,444.86,23.0622,
4057,2022-03-21,444.39,444.34,440.68,446.46,23.0603,
4058,2022-03-22,449.59,445.86,445.86,450.58,23.027,
4059,2022-03-23,443.8,446.91,443.71,448.49,23.0441,
4060,2022-03-24,450.49,445.94,444.76,450.5,23.0762,
4061,2022-03-25,452.69,451.16,448.43,452.98,23.0123,
4062,2022-03-28,455.91,452.06,450.06,455.91,22.859,
4063,2022-03-29,461.55,460.02,457.18,462.07,22.6737,
4064,2022-03-30,458.7,460.34,456.465,461.195,22.5636,
4065,2022-03-31,451.64,457.89,451.16,458.76,22.5346,1.595
4066,2022-04-01,452.92,453.31,449.14,453.46,22.3791,
4067,2022-04-04,456.8,453.13,452.26,456.91,22.194,
4068,2022-04-05,451.03,455.22,449.82,457.83,22.0311,
4069,2022-04-06,446.52,446.89,443.47,448.93,21.8567,
4070,2022-04-07,448.77,445.59,443.53,450.69,21.7099,
4071,2022-04-08,447.57,447.97,445.94,450.63,21.6186,
4072,2022-04-11,439.92,444.11,439.39,445.0,21.5577,
4073,2022-04-12,438.29,443.08,436.6501,445.75,21.3958,
4074,2022-04-13,443.31,438.03,437.84,444.11,21.2664,
4075,2022-04-14,437.79,443.55,437.68,444.7301,21.1508,1.694
4076,2022-04-18,437.97,436.81,435.61,439.75,21.0205,
4077,2022-04-19,445.04,437.86,437.68,445.8,20.7742,
4078,2022-04-20,444.71,446.92,443.48,447.57,20.5039,
4079,2022-04-21,438.06,448.54,437.1,450.01,20.3456,
4080,2022-04-22,426.04,436.91,425.44,438.0825,20.3361,
4081,2022-04-25,428.51,423.67,418.84,428.69,20.2598,
4082,2022-04-26,416.1,425.83,416.07,426.04,20.2746,
4083,2022-04-27,417.27,417.24,415.01,422.92,20.2776,
4084,2022-04-28,427.81,422.29,417.6,429.64,20.3102,
4085,2022-04-29,412.0,423.59,411.21,425.87,20.4535,1.495
4086,2022-05-02,414.48,412.07,405.02,415.92,20.6467,
4087,2022-05-03,416.38,415.01,413.36,418.93,20.7896,
4088,2022-05-04,429.06,417.08,413.7099,429.66,20.8998,
4089,2022-05-05,413.81,424.55,409.44,425.0,21.108,
4090,2022-05-06,411.34,411.1,405.73,414.8,21.3325,
4091,2022-05-09,398.17,405.1,396.5,406.41,21.6628,
4092,2022-05-10,399.09,404.49,394.82,406.08,21.9796,
4093,2022-05-11,392.75,398.07,391.96,404.04,22.3368,
4094,2022-05-12,392.34,389.37,385.15,395.8,22.6541,
4095,2022-05-13,401.72,396.71,395.61,403.18,22.8695,1.163
4096,2022-05-16,400.09,399.98,397.6,403.97,23.1134,
4097,2022-05-17,408.32,406.53,402.5824,408.57,23.347,
4098,2022-05-18,391.86,403.5,390.55,403.8,23.622,
4099,2022-05-19,389.46,388.62,387.11,394.14,23.8162,
4100,2022-05-20,389.63,393.25,380.54,397.03,24.0197,
4101,2022-05-23,396.92,392.83,390.38,397.73,24.2226,
4102,2022-05-24,393.89,392.56,386.96,395.15,24.388,
4103,2022-05-25,397.37,392.31,391.89,399.45,24.5216,
4104,2022-05-26,405.31,398.67,398.45,407.04,24.6868,
4105,2022-05-27,415.26,407.91,407.7,415.3801,24.7743,
4106,2022-05-31,412.93,413.55,410.03,416.46,24.846,1.747
4107,2022-06-01,409.59,415.17,406.93,416.24,24.9441,
4108,2022-06-02,417.39,409.42,407.04,417.44,25.0424,
4109,2022-06-03,410.54,412.4,409.51,414.04,25.1175,
4110,2022-06-06,411.79,414.78,410.5523,416.609,25.0687,
4111,2022-06-07,415.74,408.1,407.61,416.22,25.0338,
4112,2022-06-08,411.22,413.93,410.38,415.82,24.9057,
4113,2022-06-09,401.44,409.34,401.44,411.74,24.8652,
4114,2022-06-10,389.8,394.88,389.75,395.7777,24.95,
4115,2022-06-13,375.0,379.85,373.3,381.81,25.0175,
4116,2022-06-14,373.87,376.85,370.59,377.94,25.0597,
4117,2022-06-15,379.2,377.36,372.12,383.9,25.1034,1.903
4118,2022-06-16,366.65,370.51,364.0799,370.94,25.2708,
4119,2022-06-17,365.86,365.51,362.17,369.38,25.2857,
4120,2022-06-21,375.07,371.89,371.81,376.525,25.289,
4121,2022-06-22,374.39,370.62,370.18,378.72,25.19,
4122,2022-06-23,378.06,376.64,372.89,378.83,25.1325,
4123,2022-06-24,390.08,381.4,381.365,390.09,25.0301,
4124,2022-06-27,388.59,391.05,387.44,391.36,24.9185,
4125,2022-06-28,380.65,390.23,380.53,393.16,24.9008,
4126,2022-06-29,380.34,381.23,378.42,382.27,24.8866,
4127,2022-06-30,377.25,376.24,372.56,380.6582,24.9312,1.759
4128,2022-07-01,381.24,376.56,373.8,381.7,24.8587,
4129,2022-07-05,381.96,375.88,372.9,381.98,24.8261,
4130,2022-07-06,383.25,382.11,379.6,385.87,24.7915,
4131,2022-07-07,388.99,385.12,383.267,389.83,24.7333,
4132,2022-07-08,388.67,387.27,385.66,390.64,24.6433,
4133,2022-07-11,384.23,385.85,383.5,386.87,24.6083,
4134,2022-07-12,380.83,383.65,378.99,386.16,24.6054,
4135,2022-07-13,378.83,375.1,374.658,381.92,24.644,
4136,2022-07-14,377.91,373.61,371.04,379.0498,24.6834,
4137,2022-07-15,385.13,382.55,380.54,385.25,24.6717,2.342
4138,2022-07-18,381.95,388.38,380.66,389.09,24.723,
4139,2022-07-19,392.27,386.08,385.39,392.87,24.7177,
4140,2022-07-20,394.77,392.47,391.03,396.26,24.7134,
4141,2022-07-21,398.79,394.16,391.63,398.84,24.6944,
4142,2022-07-22,395.09,398.92,392.75,400.18,24.69,
4143,2022-07-25,395.57,395.75,393.21,396.47,24.6379,
4144,2022-07-26,390.89,393.84,389.95,394.06,24.5605,
4145,2022-07-27,401.04,394.36,394.05,402.88,24.3732,
4146,2022-07-28,406.07,401.89,398.15,406.8,24.1636,
4147,2022-07-29,411.99,407.58,406.77,413.03,23.9902,2.471
4148,2022-08-01,410.77,409.15,408.4,413.41,23.7946,
4149,2022-08-02,408.06,409.12,406.82,413.0,23.6564,
4150,2022-08-03,414.45,410.3,410.0,415.68,23.4974,
4151,2022-08-04,414.17,414.37,412.44,415.09,23.3563,
4152,2022-08-05,413.47,409.66,409.6,414.15,23.1966,
4153,2022-08-08,412.99,415.25,411.83,417.62,23.0906,
4154,2022-08-09,411.35,412.22,410.22,412.75,23.0099,
4155,2022-08-10,419.99,418.78,416.72,420.14,22.8468,
4156,2022-08-11,419.99,422.99,419.21,424.95,22.7091,
4157,2022-08-12,427.1,422.03,421.03,427.21,22.5249,
4158,2022-08-15,428.86,424.765,424.71,429.41,22.3585,2.94
4159,2022-08-16,429.7,427.73,426.88,431.73,22.1973,
4160,2022-08-17,426.65,425.91,424.54,429.5,22.0654,
4161,2022-08-18,427.89,426.86,425.5,428.61,21.946,
4162,2022-08-19,422.14,424.98,421.22,425.26,21.8652,
4163,2022-08-22,413.35,417.05,412.4,417.23,21.8161,
4164,2022-08-23,412.35,412.9,411.77,415.42,21.7577,
4165,2022-08-24,413.67,412.11,411.39,415.1101,21.668,
4166,2022-08-25,419.51,415.24,414.09,419.56,21.5352,
4167,2022-08-26,405.31,419.39,405.25,419.96,21.5439,
4168,2022-08-29,402.63,402.2,401.1999,405.84,21.5248,
4169,2022-08-30,398.21,403.85,396.0,404.1,21.5501,
4170,2022-08-31,395.18,399.93,395.04,401.24,21.5775,2.405
4171,2022-09-01,396.42,392.89,390.04,396.78,21.6366,
4172,2022-09-02,392.24,400.28,390.33,401.555,21.6721,
4173,2022-09-06,390.76,393.13,388.42,394.12,21.7284,
4174,2022-09-07,397.78,390.43,390.2,398.59,21.7029,
4175,2022-09-08,400.38,395.39,394.12,400.86,21.7069,
4176,2022-09-09,406.6,402.74,402.46,407.51,21.7416,
4177,2022-09-12,410.97,408.78,408.46,411.73,21.792,
4178,2022-09-13,393.1,401.83,391.92,403.1,21.8731,
4179,2022-09-14,394.6,394.47,391.12,396.2,21.9151,
4180,2022-09-15,390.12,392.96,388.78,395.96,22.0104,2.128
4181,2022-09-16,385.56,384.14,382.11,386.25,22.1204,
4182,2022-09-19,388.55,382.26,382.1784,388.55,22.2206,
4183,2022-09-20,384.09,385.06,381.195,386.12,22.3173,
4184,2022-09-21,377.39,386.11,377.38,389.31,22.4479,
4185,2022-09-22,374.22,376.58,373.44,378.3,22.6127,
4186,2022-09-23,367.95,370.58,363.29,370.62,22.7913,
4187,2022-09-26,364.31,366.41,363.0299,370.21,23.0409,
4188,2022-09-27,363.38,368.02,360.87,370.4,23.3028,
4189,2022-09-28,370.53,364.38,362.6,372.3,23.525,
4190,2022-09-29,362.79,366.81,359.7,367.11,23.7456,
4191,2022-09-30,357.18,361.8,357.04,365.91,23.9689,1.565
4192,2022-10-03,366.61,361.08,359.21,368.55,24.1361,
4193,2022-10-04,377.97,372.4,366.5677,378.0,24.2178,
4194,2022-10-05,377.09,373.39,370.95,379.46,24.2902,
4195,2022-10-06,373.2,375.62,372.68,378.72,24.434,
4196,2022-10-07,362.79,368.97,360.94,373.2933,24.6385,
4197,2022-10-10,360.02,363.96,357.67,364.21,24.78,
4198,2022-10-11,357.74,358.235,355.71,363.03,24.9337,
4199,2022-10-12,356.56,358.17,356.3,359.8179,25.0743,
4200,2022-10-13,365.97,349.205,348.11,367.51,25.1899,
4201,2022-10-14,357.63,368.55,356.96,370.26,25.3266,1.617
4202,2022-10-17,366.82,364.01,357.2808,367.9799,25.4477,
4203,2022-10-18,371.13,375.13,367.52,375.45,25.5195,
4204,2022-10-19,368.5,368.99,365.55,371.85,25.654,
4205,2022-10-20,365.41,368.03,364.61,372.67,25.7883,
4206,2022-10-21,374.29,365.12,363.54,374.8,25.9425,
4207,2022-10-24,378.87,375.89,373.11,380.06,26.0965,
4208,2022-10-25,384.92,378.79,378.671,385.25,26.1137,
4209,2022-10-26,382.02,381.62,381.35,387.58,26.1548,
4210,2022-10-27,379.98,383.07,379.33,385.0,26.1018,
4211,2022-10-28,389.02,379.87,379.68,389.52,26.0908,
4212,2022-10-31,386.21,386.44,385.26,388.4,26.1062,1.488
4213,2022-11-01,384.52,390.14,383.29,390.39,26.0996,
4214,2022-11-02,374.87,383.9,374.76,388.63,26.0707,
4215,2022-11-03,371.01,371.465,368.79,374.2,26.055,
4216,2022-11-04,376.35,377.0,370.0,378.87,25.9915,
4217,2022-11-07,379.95,377.71,375.53,380.57,25.8741,
4218,2022-11-08,382.0,381.11,377.72,385.12,25.7713,
4219,2022-11-09,374.13,379.93,373.61,381.14,25.7247,
4220,2022-11-10,394.69,388.05,385.642,395.04,25.604,
4221,2022-11-11,398.51,395.59,393.61,399.35,25.4689,
4222,2022-11-14,395.12,396.66,394.83,400.1799,25.3557,
4223,2022-11-15,398.49,401.15,394.49,402.31,25.2866,1.507
4224,2022-11-16,395.45,396.78,394.79,397.78,25.2173,
4225,2022-11-17,394.24,390.46,390.14,394.95,25.1115,
4226,2022-11-18,396.03,397.74,393.04,397.81,24.9711,
4227,2022-11-21,394.59,394.64,392.66,395.82,24.7958,
4228,2022-11-22,399.9,396.63,395.1527,400.07,24.5688,
4229,2022-11-23,402.42,399.55,399.31,402.93,24.3345,
4230,2022-11-25,402.33,401.83,401.535,402.91,24.1309,
4231,2022-11-28,395.91,399.09,395.11,400.81,23.9627,
4232,2022-11-29,395.23,396.05,393.3,397.3,23.7964,
4233,2022-11-30,407.68,395.49,393.48,407.68,23.624,1.855
4234,2022-12-01,407.38,408.77,404.75,410.0,23.4231,
4235,2022-12-02,406.91,402.25,402.14,407.86,23.2052,
4236,2022-12-05,399.59,403.95,398.17,404.93,23.0368,
4237,2022-12-06,393.83,399.42,391.64,399.99,22.8991,
4238,2022-12-07,393.16,392.94,391.97,395.64,22.8411,
4239,2022-12-08,396.24,395.14,393.2684,397.36,22.7502,
4240,2022-12-09,393.28,394.94,393.15,397.62,22.7612,
4241,2022-12-12,398.95,394.11,393.412,398.95,22.7109,
4242,2022-12-13,401.97,410.22,399.07,410.49,22.6148,
4243,2022-12-14,399.4,401.61,396.31,405.5,22.5042,
4244,2022-12-15,389.63,394.3,387.885,395.25,22.4283,1.527
4245,2022-12-16,383.27,385.18,381.04,386.575,22.3726,
4246,2022-12-19,380.02,383.47,378.28,383.82,22.3302,
4247,2022-12-20,380.54,379.23,377.85,382.23,22.2818,
4248,2022-12-21,386.23,383.25,382.69,387.41,22.184,
4249,2022-12-22,380.72,383.05,374.77,386.2134,22.1086,
4250,2022-12-23,382.91,379.65,378.03,383.06,22.0647,
4251,2022-12-27,381.4,382.79,379.65,383.15,22.0638,
4252,2022-12-28,376.66,381.33,376.42,383.39,22.0804,
4253,2022-12-29,383.44,379.63,379.08,384.35,22.0574,
4254,2022-12-30,382.43,380.64,378.43,382.58,22.0433,1.897
4255,2023-01-03,380.82,384.37,377.831,386.43,22.0345,
4256,2023-01-04,383.76,383.18,380.0,385.88,22.0076,
4257,2023-01-05,379.38,381.72,378.76,381.84,21.9987,
4258,2023-01-06,388.08,382.61,379.4127,389.25,21.988,
4259,2023-01-09,387.86,390.37,387.67,393.7,21.9992,
4260,2023-01-10,390.58,387.25,386.27,390.65,21.9817,
4261,2023-01-11,395.52,392.23,391.38,395.6,21.9116,
4262,2023-01-12,396.96,396.67,392.42,398.485,21.8077,
4263,2023-01-13,398.5,393.62,393.34,399.1,21.7153,1.768
4264,2023-01-17,397.77,398.48,397.06,400.23,21.6467,
4265,2023-01-18,391.49,399.01,391.28,400.12,21.6358,
4266,2023-01-19,388.64,389.36,387.26,391.08,21.5797,
4267,2023-01-20,395.88,390.1,388.38,396.04,21.4485,
4268,2023-01-23,400.63,396.72,395.72,402.645,21.3018,
4269,2023-01-24,400.2,398.88,397.64,401.15,21.1567,
4270,2023-01-25,400.35,395.95,393.56,400.7,21.0022,
4271,2023-01-26,404.75,403.13,400.03,404.92,20.8261,
4272,2023-01-27,405.68,403.655,403.44,408.16,20.6868,
4273,2023-01-30,400.59,402.8,400.28,405.13,20.6004,
4274,2023-01-31,406.48,401.13,400.77,406.53,20.4442,1.645
4275,2023-02-01,410.8,405.211,402.35,413.67,20.2547,
4276,2023-02-02,416.78,414.86,412.88,418.31,20.0463,
4277,2023-02-03,412.35,411.59,411.09,416.97,19.8787,
4278,2023-02-06,409.83,409.79,408.1,411.29,19.7659,
4279,2023-02-07,415.19,408.87,407.57,416.49,19.6117,
4280,2023-02-08,410.65,413.13,409.93,414.53,19.4901,
4281,2023-02-09,407.09,414.41,405.81,414.57,19.3763,
4282,2023-02-10,408.04,405.86,405.01,408.44,19.2461,
4283,2023-02-13,412.83,408.72,408.24,412.97,19.126,
4284,2023-02-14,412.64,411.24,408.511,415.05,18.9695,
4285,2023-02-15,413.98,410.35,409.47,414.06,18.8049,1.603
4286,2023-02-16,408.28,408.79,408.14,412.91,18.699,
4287,2023-02-17,407.26,406.06,404.05,407.51,18.5839,
4288,2023-02-21,399.09,403.06,398.82,404.16,18.5547,
4289,2023-02-22,398.54,399.52,397.02,401.13,18.5054,
4290,2023-02-23,400.66,401.56,396.25,402.2,18.4519,
4291,2023-02-24,396.38,395.42,393.64,397.25,18.4311,
4292,2023-02-27,397.73,399.87,396.75,401.29,18.4424,
4293,2023-02-28,396.26,397.23,396.15,399.28,18.4747,1.608
4294,2023-03-01,394.74,395.41,393.38,396.69,18.4968,
4295,2023-03-02,397.81,392.68,392.33,398.69,18.4676,
4296,2023-03-03,404.19,399.71,399.03,404.45,18.4081,
4297,2023-03-06,404.47,405.05,404.01,407.45,18.3896,
4298,2023-03-07,398.27,404.42,397.625,404.67,18.3962,
4299,2023-03-08,398.92,398.39,396.59,399.71,18.4113,
4300,2023-03-09,391.56,399.74,390.53,401.48,18.4816,
4301,2023-03-10,385.91,390.99,384.32,393.16,18.6144,
4302,2023-03-13,385.36,381.81,380.65,390.39,18.7705,
4303,2023-03-14,391.73,390.5,387.05,393.45,18.8443,
4304,2023-03-15,389.28,385.89,383.71,389.49,18.9905,1.373
4305,2023-03-16,396.11,386.82,386.29,396.47,19.0888,
4306,2023-03-17,389.99,393.22,388.55,394.4,19.2884,
4307,2023-03-20,393.74,390.8,390.07,394.17,19.4161,
4308,2023-03-21,398.91,397.24,395.58,399.41,19.469,
4309,2023-03-22,392.11,398.73,392.07,402.49,19.5603,
4310,2023-03-23,393.17,395.09,390.35,399.29,19.6432,
4311,2023-03-24,395.75,391.841,389.4,395.84,19.68,
4312,2023-03-27,396.49,398.12,395.56,398.92,19.6907,
4313,2023-03-28,395.6,395.77,393.69,396.49,19.7153,
4314,2023-03-29,401.35,399.925,398.68,401.6,19.742,
4315,2023-03-30,403.7,404.09,401.76,404.35,19.7603,
4316,2023-03-31,409.39,404.66,404.55,409.7,19.7383,1.365
4317,2023-04-03,410.95,408.85,408.44,411.37,19.6993,
4318,2023-04-04,408.67,411.62,407.24,411.92,19.6243,
4319,2023-04-05,407.6,407.91,405.88,408.7,19.5669,
4320,2023-04-06,409.19,406.77,405.678,409.48,19.5285,
4321,2023-04-10,409.61,406.61,405.97,409.69,19.4657,
4322,2023-04-11,409.72,410.26,408.92,411.18,19.4109,
4323,2023-04-12,408.05,411.87,407.44,412.17,19.3607,
4324,2023-04-13,413.47,409.18,407.9922,413.84,19.2753,
4325,2023-04-14,412.46,412.81,410.06,415.09,19.2053,1.958
4326,2023-04-17,413.94,412.37,411.085,413.96,19.1458,
4327,2023-04-18,414.21,415.58,412.7802,415.72,19.0727,
4328,2023-04-19,414.14,412.22,412.16,415.08,18.9749,
4329,2023-04-20,411.88,411.21,410.27,413.7,18.9122,
4330,2023-04-21,412.2,412.19,410.17,412.68,18.7836,
4331,2023-04-24,412.63,411.99,410.6,413.07,18.6202,
4332,2023-04-25,406.08,410.58,406.02,411.16,18.4639,
4333,2023-04-26,404.36,406.72,403.78,407.84,18.3766,
4334,2023-04-27,412.41,407.0,406.74,412.69,18.1892,
4335,2023-04-28,415.93,411.49,411.43,415.94,18.0435,1.936
4336,2023-05-01,415.51,415.47,415.265,417.62,17.818,
4337,2023-05-02,410.84,414.77,407.82,414.82,17.677,
4338,2023-05-03,408.02,411.36,407.77,413.87,17.5994,
4339,2023-05-04,405.13,406.93,403.74,407.27,17.5418,
4340,2023-05-05,412.63,408.91,408.64,413.72,17.4036,
4341,2023-05-08,412.74,412.97,411.28,413.24,17.2817,
4342,2023-05-09,410.93,411.13,410.6894,412.09,17.2047,
4343,2023-05-10,412.85,413.88,408.87,414.535,17.1111,
4344,2023-05-11,412.13,411.95,409.97,412.43,17.0469,
4345,2023-05-12,411.59,413.42,409.07,413.64,16.984,
4346,2023-05-15,413.01,412.22,410.23,413.43,16.9257,1.89
4347,2023-05-16,410.25,411.86,410.24,412.815,16.9003,
4348,2023-05-17,415.23,412.35,410.635,415.855,16.8302,
4349,2023-05-18,419.23,414.9,414.67,419.67,16.7275,
4350,2023-05-19,418.62,420.17,417.35,420.72,16.6437,
4351,2023-05-22,418.79,418.64,417.35,420.39,16.5656,
4352,2023-05-23,414.09,417.08,413.68,418.722,16.5196,
4353,2023-05-24,411.09,412.42,409.8795,412.82,16.501,
4354,2023-05-25,414.65,414.74,412.4101,416.16,16.488,
4355,2023-05-26,420.02,415.33,415.25,420.77,16.454,
4356,2023-05-30,420.18,422.03,418.735,422.58,16.4346,
4357,2023-05-31,417.85,418.28,416.22,419.22,16.4166,1.665
4358,2023-06-01,421.82,418.09,416.79,422.92,16.3832,
4359,2023-06-02,427.92,424.5,423.95,428.74,16.2921,
4360,2023-06-05,427.1,428.28,426.37,429.67,16.2155,
4361,2023-06-06,428.03,426.67,425.99,428.5772,16.1119,
4362,2023-06-07,426.55,428.44,426.11,429.62,15.9744,
4363,2023-06-08,429.13,426.62,425.82,429.6,15.8139,
4364,2023-06-09,429.9,429.96,428.87,431.99,15.6974,
4365,2023-06-12,433.8,430.92,430.17,433.88,15.6063,
4366,2023-06-13,436.66,435.32,434.63,437.33,15.5142,
4367,2023-06-14,437.18,437.01,433.59,439.0612,15.3826,
4368,2023-06-15,442.6,436.33,436.23,443.9,15.2369,1.746
4369,2023-06-16,439.46,443.02,438.97,443.6078,15.0507,
4370,2023-06-20,437.18,437.45,435.03,438.37,14.9495,
4371,2023-06-21,434.94,436.16,434.33,436.99,14.8477,
4372,2023-06-22,436.51,433.95,433.6,436.62,14.7168,
4373,2023-06-23,433.21,432.93,432.47,435.06,14.613,
4374,2023-06-26,431.44,432.62,431.19,434.61,14.512,
4375,2023-06-27,436.17,432.35,431.88,436.81,14.4039,
4376,2023-06-28,436.39,435.05,434.41,437.44,14.2869,
